date,AC_W,SOL_RAD_SLOPE,TEMP,WS,HM
2022-07-17 4:00,0,0,21,1.1,99
2022-07-17 5:00,0,0,20.7,0.7,99
2022-07-17 6:00,0,0,20.7,1,99
2022-07-17 7:00,58.12,393.53,22.2,0.4,99
2022-07-17 8:00,0,0,24.1,0.7,88
2022-07-17 9:00,0,0,23.1,1.1,89
2022-07-17 10:00,0,0,23.3,2.5,91
2022-07-17 11:00,12.2,228.38,23.1,4.5,93
2022-07-17 12:00,0,0,23.6,3,92
2022-07-17 13:00,0,0,23.8,3.3,89
2022-07-17 14:00,0,0,23.9,2.2,90
2022-07-17 15:00,0,0,24.6,1.4,85
2022-07-17 16:00,0,0,24.5,1,86
2022-07-17 17:00,0,0,23.7,1.1,90
2022-07-17 18:00,4.31,70,24,1.5,88
2022-07-17 19:00,0,0,23.8,1.6,93
2022-07-17 20:00,0,0,23.6,1.2,94
2022-07-17 21:00,0,0,23.4,0.8,96
2022-07-17 22:00,0,0,23.3,1,99
2022-07-17 23:00,0,0,23,0.6,99
2022-07-18 0:00,0,0,22.7,0.1,99
2022-07-18 1:00,0,0,23,0.5,99
2022-07-18 2:00,0,0,22.2,1.1,98
2022-07-18 3:00,0,0,21.7,1.8,93
2022-07-18 4:00,0,0,22.6,1.4,82
2022-07-18 5:00,34.14,41.76,22.4,1.7,85
2022-07-18 6:00,54.46,62.49,22.1,0.7,89
2022-07-18 7:00,123.66,160.31,22.7,0.8,89
2022-07-18 8:00,65.05,80.21,23.4,0.9,88
2022-07-18 9:00,78.62,109.74,23.6,1.4,88
2022-07-18 10:00,115.62,181.36,24.9,1.2,77
2022-07-18 11:00,140.65,203.95,25.6,1.2,74
2022-07-18 12:00,285.97,376.58,25.8,1.3,80
2022-07-18 13:00,500.45,718.59,28.8,1.7,68
2022-07-18 14:00,460.45,646.99,26.6,1.8,74
2022-07-18 15:00,267.45,389.12,27,2.1,77
2022-07-18 16:00,155.43,238.62,27.9,1.5,73
2022-07-18 17:00,111.41,322.04,26.4,1.7,79
2022-07-18 18:00,47.96,135.41,24.6,2.5,82
2022-07-18 19:00,10.15,33.55,23.4,2.4,88
2022-07-18 20:00,0,0,22.8,0.8,93
2022-07-18 21:00,0,0,22.5,2.2,96
2022-07-18 22:00,0,0,22.3,1.6,99
2022-07-18 23:00,0,0,22.2,0.8,99
2022-07-19 0:00,0,0,22.4,1.6,97
2022-07-19 1:00,0,0,22.4,2,99
2022-07-19 2:00,0,0,22.6,0.1,98
2022-07-19 3:00,0,0,22.4,0.4,98
2022-07-19 4:00,0,0,22.3,0.9,99
2022-07-19 5:00,20.64,18.38,22,0.2,99
2022-07-19 6:00,41.28,42.48,22.4,0.2,97
2022-07-19 7:00,84.5,108.06,22.7,0.5,98
2022-07-19 8:00,251.3,344.35,24.2,1.1,91
2022-07-19 9:00,543.2,636.42,25.5,2.8,83
2022-07-19 10:00,524.39,674.59,25.4,3.6,82
2022-07-19 11:00,609.76,814.96,25.7,2.6,83
2022-07-19 12:00,666.91,848.79,25.6,2.2,84
2022-07-19 13:00,580.37,814.66,26,1.8,87
2022-07-19 14:00,486.62,701.53,26,1.5,86
2022-07-19 15:00,381.64,625.26,25.6,1.8,85
2022-07-19 16:00,235.4,453.25,24.7,0.7,90
2022-07-19 17:00,85.49,129.14,24.5,1.2,90
2022-07-19 18:00,36.26,42.92,24.5,0.3,89
2022-07-19 19:00,13.76,10.17,24.1,0.8,95
2022-07-19 20:00,0,0,24.1,0.9,92
2022-07-19 21:00,0,0,23.9,0.4,96
2022-07-19 22:00,0,0,23.4,0.7,98
2022-07-19 23:00,0,0,22.9,1.6,99
2022-07-20 0:00,0,0,22.9,1.1,99
2022-07-20 1:00,0,0,23.1,1.5,97
2022-07-20 2:00,0,0,23.2,0.8,96
2022-07-20 3:00,0,0,23.1,1.5,91
2022-07-20 4:00,0,0,22.8,1.2,94
2022-07-20 5:00,13.72,16.41,23.8,1,83
2022-07-20 6:00,52.06,54.87,23.7,1.5,83
2022-07-20 7:00,92.77,119.88,24.6,0.5,78
2022-07-20 8:00,217.73,269.61,26.2,1.7,67
2022-07-20 9:00,490.84,574.48,28.1,1.2,64
2022-07-20 10:00,647.18,755.16,29.5,1.6,60
2022-07-20 11:00,441.12,557.12,30.3,1.2,58
2022-07-20 12:00,414.56,580.24,28.1,2.1,66
2022-07-20 13:00,552.66,753.05,30.3,1.7,56
2022-07-20 14:00,401.31,568.72,29.3,1.6,56
2022-07-20 15:00,345.81,535.86,30.2,1.2,56
2022-07-20 16:00,254.03,481.25,29.2,1.4,53
2022-07-20 17:00,110.96,248.5,29.1,2.5,50
2022-07-20 18:00,44.29,50.79,27.7,2.2,56
2022-07-20 19:00,0,0,27.2,0.9,62
2022-07-20 20:00,0,0,26.4,0,69
2022-07-20 21:00,0,0,25.7,0.2,70
2022-07-20 22:00,0,0,25.4,0.2,74
2022-07-20 23:00,0,0,24.5,0.7,77
2022-07-21 0:00,0,0,24.1,0.9,92
2022-07-21 1:00,0,0,22.7,1.3,98
2022-07-21 2:00,0,0,22.4,1,99
2022-07-21 3:00,0,0,21.8,1.5,99
2022-07-21 4:00,0,0,21.9,1,99
2022-07-21 5:00,0,0,22.1,0.1,99
2022-07-21 6:00,6.94,0,21.8,1.5,99
2022-07-21 7:00,27.51,0,21.7,2.3,99
2022-07-21 8:00,29.49,74.59,22.1,2.5,99
2022-07-21 9:00,118.34,175,21.1,4,99
2022-07-21 10:00,161.27,263.77,20.8,2.8,99
2022-07-21 11:00,222.43,331.96,21.2,2.1,99
2022-07-21 12:00,186.39,284.56,20.9,1.9,99
2022-07-21 13:00,201.99,308.77,21.2,0.7,99
2022-07-21 14:00,157.17,234.76,21.5,1.2,99
2022-07-21 15:00,109.28,168.87,21.4,2.7,99
2022-07-21 16:00,67.06,108.06,21.6,1.9,99
2022-07-21 17:00,66.13,93.7,21.6,1.4,99
2022-07-21 18:00,36.34,35.04,21.8,1.5,99
2022-07-21 19:00,0,0,21.6,1.2,99
2022-07-21 20:00,0,0,21.5,1.7,99
2022-07-21 21:00,0,0,21.7,2.9,99
2022-07-21 22:00,0,0,21.6,3.5,99
2022-07-21 23:00,0,0,21.5,1.5,99
2022-07-22 0:00,0,0,21.4,1.9,99
2022-07-22 1:00,0,0,21.2,1.2,99
2022-07-22 2:00,0,0,21.2,1.9,99
2022-07-22 3:00,0,0,21.5,2.8,99
2022-07-22 4:00,0,0,20.6,2,99
2022-07-22 5:00,17.25,20.65,20.2,1.7,99
2022-07-22 6:00,49.29,49.91,20.5,1.9,99
2022-07-22 7:00,60.25,76.56,20.8,1.2,99
2022-07-22 8:00,177.4,262.61,21.6,0.1,99
2022-07-22 9:00,237.96,335.16,22.1,1.7,99
2022-07-22 10:00,387.93,616.11,23,3,98
2022-07-22 11:00,446.88,620.12,22.9,5.4,97
2022-07-22 12:00,440.41,598.72,24.3,4.1,87
2022-07-22 13:00,382.43,544.47,24.5,3.7,81
2022-07-22 14:00,350.88,575.31,24.6,3.6,80
2022-07-22 15:00,391.62,670,24.4,5.2,79
2022-07-22 16:00,188.25,333.05,24.5,4.5,83
2022-07-22 17:00,99.53,146.38,23.5,5.2,86
2022-07-22 18:00,49.99,80.36,23.3,3.3,87
2022-07-22 19:00,20.73,34.2,23.1,2,85
2022-07-22 20:00,0,0,21.8,1.2,91
2022-07-22 21:00,0,0,21.5,0.8,96
2022-07-22 22:00,0,0,21.2,1,99
2022-07-22 23:00,0,0,21.5,0.7,95
2022-07-23 0:00,0,0,21,0.7,99
2022-07-23 1:00,0,0,21.6,0.6,95
2022-07-23 2:00,0,0,21.4,1,98
2022-07-23 3:00,0,0,21.2,0.6,98
2022-07-23 4:00,0,0,20.7,0.5,98
2022-07-23 5:00,29.52,34.84,19.8,1.2,99
2022-07-23 6:00,72.32,87.79,19.7,0.9,99
2022-07-23 7:00,264.44,296.95,21.1,0.9,96
2022-07-23 8:00,353.42,383.98,23.4,0.4,84
2022-07-23 9:00,363.83,510.71,23.9,1.5,83
2022-07-23 10:00,522.7,666.61,23.8,1.1,86
2022-07-23 11:00,650.17,781.48,25,2.6,79
2022-07-23 12:00,509.98,614.36,24.4,3.2,82
2022-07-23 13:00,546.52,727.85,24.3,2.2,78
2022-07-23 14:00,188.83,277.65,24.3,2.8,80
2022-07-23 15:00,167.1,227.9,24.1,2.9,82
2022-07-23 16:00,84.45,113.93,24.2,2.1,81
2022-07-23 17:00,59.53,73.43,23.8,3.5,81
2022-07-23 18:00,41.55,40.41,23.8,2.4,86
2022-07-23 19:00,6.82,16.19,23.5,2.6,88
2022-07-23 20:00,0,0,22.9,2.6,93
2022-07-23 21:00,0,0,22.5,1.9,98
2022-07-23 22:00,0,0,22.7,1.1,99
2022-07-23 23:00,0,0,22,1.2,99
2022-07-24 0:00,0,0,22,1.7,99
2022-07-24 1:00,0,0,21.7,1.6,99
2022-07-24 2:00,0,0,21.6,1.2,99
2022-07-24 3:00,0,0,21.6,2.7,99
2022-07-24 4:00,0,0,21.7,1.6,99
2022-07-24 5:00,10.26,22.61,21.5,1.1,99
2022-07-24 6:00,50.22,58.77,21.8,1.3,99
2022-07-24 7:00,102.8,118.64,22.2,2.3,99
2022-07-24 8:00,115.55,162.35,23.1,1.5,97
2022-07-24 9:00,187.97,248.39,23.5,1.3,95
2022-07-24 10:00,453.49,629.48,24.8,0.3,90
2022-07-24 11:00,631.34,770.29,24.7,3.3,87
2022-07-24 12:00,725.73,881.24,24.8,4.6,90
2022-07-24 13:00,635.38,827.64,24.9,4.7,90
2022-07-24 14:00,540.9,742.22,25.6,4,91
2022-07-24 15:00,229.68,323.24,24.8,5,93
2022-07-24 16:00,56.25,62.75,24.1,2.5,97
2022-07-24 17:00,47,51.04,23.8,1,99
2022-07-24 18:00,32.54,37.29,23.8,1.1,99
2022-07-24 19:00,3.47,40.25,23.7,1,99
2022-07-24 20:00,0,0,23.4,1.9,99
2022-07-24 21:00,0,0,23.3,1.8,99
2022-07-24 22:00,0,0,23.3,1.5,99
2022-07-24 23:00,0,0,23.1,1.2,99
2022-07-25 0:00,0,0,22.5,2.6,99
2022-07-25 1:00,0,0,22.7,2.7,98
2022-07-25 2:00,0,0,22.5,2.7,96
2022-07-25 3:00,0,0,22.5,2,97
2022-07-25 4:00,0,0,22.3,1.8,99
2022-07-25 5:00,0,0,22.2,1.9,99
2022-07-25 6:00,0,0,22.4,1.1,99
2022-07-25 7:00,18.11,93.19,22.4,1.4,99
2022-07-25 8:00,0,0,22.9,1.6,97
2022-07-25 9:00,77.67,258.39,23.4,2.8,93
2022-07-25 10:00,0,0,23.5,3.9,89
2022-07-25 11:00,0,0,23.7,4.7,88
2022-07-25 12:00,0,0,24,3.8,88
2022-07-25 13:00,468.35,693.6,25.1,3.3,89
2022-07-25 14:00,417.77,580.2,24.4,3,88
2022-07-25 15:00,376.7,607.69,24,2.5,90
2022-07-25 16:00,231.7,476.33,24.1,2,89
2022-07-25 17:00,90.12,300.46,23.8,2.2,89
2022-07-25 18:00,46.34,127.64,23.5,1.1,90
2022-07-25 19:00,13.69,19.03,22.7,1.1,96
2022-07-25 20:00,0,0,22.7,0,97
2022-07-25 21:00,0,0,22.7,0.7,96
2022-07-25 22:00,0,0,22.7,1.5,97
2022-07-25 23:00,0,0,22.5,0,99
2022-07-26 0:00,0,0,22.3,0.8,99
2022-07-26 1:00,0,0,22.4,0.5,99
2022-07-26 2:00,0,0,22.5,0.1,99
2022-07-26 3:00,0,0,22.3,0.5,99
2022-07-26 4:00,0,0,21.8,0.5,99
2022-07-26 5:00,14.05,23.08,21.6,0.5,99
2022-07-26 6:00,122.09,137.96,21.6,0.3,99
2022-07-26 7:00,191.46,213.65,22.1,0.6,99
2022-07-26 8:00,112.26,158.49,22.5,1.7,99
2022-07-26 9:00,157.84,237.78,22.8,2.4,99
2022-07-26 10:00,282.16,399.99,22.8,1.5,99
2022-07-26 11:00,334.94,475.86,24.1,1.5,95
2022-07-26 12:00,245.09,349.71,23.8,1.8,94
2022-07-26 13:00,323.04,459.45,23.8,1.9,94
2022-07-26 14:00,213.01,295.5,24.1,1.9,90
2022-07-26 15:00,183.09,256.08,24.3,0.9,90
2022-07-26 16:00,231.76,343.36,24.2,1.1,87
2022-07-26 17:00,100.16,286.71,24.4,1.4,87
2022-07-26 18:00,52.11,110.54,24,1.3,87
2022-07-26 19:00,17.28,21.44,23.8,1.3,86
2022-07-26 20:00,0,0,23.5,0.8,89
2022-07-26 21:00,0,0,23.2,0.7,92
2022-07-26 22:00,0,0,22.4,0.1,98
2022-07-26 23:00,0,0,22.5,0.5,99
2022-07-27 0:00,0,0,22.5,0.2,99
2022-07-27 1:00,0,0,22.7,0.5,98
2022-07-27 2:00,0,0,21.8,0.7,97
2022-07-27 3:00,0,0,21.4,0.9,99
2022-07-27 4:00,0,0,21.4,1.5,99
2022-07-27 5:00,20.93,25.38,21.2,1.3,97
2022-07-27 6:00,61.08,75.21,21,0.4,96
2022-07-27 7:00,142.1,178.98,21.8,0.7,95
2022-07-27 8:00,269.16,320.83,23.4,0.4,87
2022-07-27 9:00,300.94,409.34,24.7,1,84
2022-07-27 10:00,402.12,495.91,25.9,1,81
2022-07-27 11:00,455.15,586.69,25.6,1.2,84
2022-07-27 12:00,524.42,685.31,25.6,1.5,83
2022-07-27 13:00,485.9,753.05,25.9,1.9,87
2022-07-27 14:00,357.43,459.23,26.3,1.3,85
2022-07-27 15:00,321.53,494.7,26,2,85
2022-07-27 16:00,156.29,246.28,25.4,2.2,90
2022-07-27 17:00,118.35,203.77,25,2.4,92
2022-07-27 18:00,55.17,71.35,24.8,2.4,93
2022-07-27 19:00,17.27,18.99,24.5,1.9,95
2022-07-27 20:00,0,0,24.2,0.9,97
2022-07-27 21:00,0,0,24.2,0.9,99
2022-07-27 22:00,0,0,24.2,2.2,99
2022-07-27 23:00,0,0,24.2,2.1,99
2022-07-28 0:00,0,0,24.1,1.3,97
2022-07-28 1:00,0,0,24.1,0.6,95
2022-07-28 2:00,0,0,23.9,1.5,99
2022-07-28 3:00,0,0,23.7,0.4,99
2022-07-28 4:00,0,0,23.2,0.2,98
2022-07-28 5:00,6.94,20.56,22.9,0,99
2022-07-28 6:00,46.79,43.64,22.9,0.5,99
2022-07-28 7:00,80.86,107.52,23.5,0.1,97
2022-07-28 8:00,161.48,199.35,24.1,0.3,92
2022-07-28 9:00,524.52,623.77,26.2,0.9,80
2022-07-28 10:00,381.12,575.86,25.6,1.5,89
2022-07-28 11:00,287.62,409.47,26.4,1.7,85
2022-07-28 12:00,283.45,407.17,25.9,1.5,87
2022-07-28 13:00,150.05,207.45,26.2,1.3,85
2022-07-28 14:00,111.02,161.77,25.4,1.6,90
2022-07-28 15:00,78.61,108.57,25.4,2.2,89
2022-07-28 16:00,105.96,152.03,24.2,1.9,98
2022-07-28 17:00,69.69,92.82,24.3,0.3,96
2022-07-28 18:00,32.37,31.65,24.6,0.8,95
2022-07-28 19:00,3.43,12.25,24.4,0.7,97
2022-07-28 20:00,0,0,24.1,0.3,97
2022-07-28 21:00,0,0,23.5,0,99
2022-07-28 22:00,0,0,23.4,0.1,99
2022-07-28 23:00,0,0,23.5,0,99
2022-07-29 0:00,0,0,23.5,0.8,99
2022-07-29 1:00,0,0,23.5,0.2,99
2022-07-29 2:00,0,0,23.5,0.5,99
2022-07-29 3:00,0,0,23.6,0,99
2022-07-29 4:00,0,0,23.5,0.1,99
2022-07-29 5:00,17.27,17.5,23.3,0,99
2022-07-29 6:00,41.08,39.54,23.2,0.2,99
2022-07-29 7:00,73.42,104.24,23.6,0.2,99
2022-07-29 8:00,151.77,229.18,24.8,0.1,99
2022-07-29 9:00,190.31,279.96,25.3,0.8,96
2022-07-29 10:00,363.3,470.53,26.5,1.5,91
2022-07-29 11:00,577.78,698.98,26.4,2,92
2022-07-29 12:00,279.45,378.33,26.8,1.7,89
2022-07-29 13:00,368.77,505.35,27.5,2.2,87
2022-07-29 14:00,370.83,506.99,27.5,1.5,84
2022-07-29 15:00,259.86,336.29,26.8,1.9,87
2022-07-29 16:00,120.02,167.82,25.9,2,92
2022-07-29 17:00,66.56,95.27,25.6,1.2,95
2022-07-29 18:00,35.09,44.14,26,0.8,91
2022-07-29 19:00,6.82,22.32,25.1,0.5,99
2022-07-29 20:00,0,0,25,0.7,99
2022-07-29 21:00,0,0,25,0.5,99
2022-07-29 22:00,0,0,25.1,0.3,99
2022-07-29 23:00,0,0,25.2,0.5,99
2022-07-30 0:00,0,0,25,0.2,99
2022-07-30 1:00,0,0,25.1,0.5,99
2022-07-30 2:00,0,0,25,0.5,99
2022-07-30 3:00,0,0,24.9,0.3,99
2022-07-30 4:00,0,0,24.8,1,99
2022-07-30 5:00,10.43,21.3,24.6,0.6,99
2022-07-30 6:00,50,53.45,24.5,0.4,99
2022-07-30 7:00,73.24,88.63,25.3,0.9,99
2022-07-30 8:00,57.73,79.66,25.6,1,97
2022-07-30 9:00,14.08,128.4,25.8,1.4,99
2022-07-30 10:00,0,0,26,1.8,98
2022-07-30 11:00,0,0,26,2.6,94
2022-07-30 12:00,53.36,293.12,25.9,2,94
2022-07-30 13:00,196.17,275.59,26.2,1.5,93
2022-07-30 14:00,217.6,169.28,25.7,1.5,96
2022-07-30 15:00,107.88,166.54,25.6,0.8,94
2022-07-30 16:00,60.78,87.03,25.8,0.7,93
2022-07-30 17:00,60.52,79.66,25.7,0.8,98
2022-07-30 18:00,47,49.66,25.2,0.7,98
2022-07-30 19:00,10.36,17.79,25.2,0.4,98
2022-07-30 20:00,0,0,25.2,0.3,99
2022-07-30 21:00,0,0,25.1,0.9,98
2022-07-30 22:00,0,0,24.8,0.8,99
2022-07-30 23:00,0,0,24.8,0,99
2022-07-31 0:00,0,0,24.7,0.7,99
2022-07-31 1:00,0,0,24.5,0.3,99
2022-07-31 2:00,0,0,24.5,0.5,99
2022-07-31 3:00,0,0,24.3,0.4,99
2022-07-31 4:00,0,0,24.2,0.3,99
2022-07-31 5:00,6.82,18.81,24.4,1.5,99
2022-07-31 6:00,44.73,42,24.4,0.9,99
2022-07-31 7:00,45.73,44.12,24.9,0.2,99
2022-07-31 8:00,111.25,149.52,25.1,0,99
2022-07-31 9:00,208.17,280.44,25.2,0.1,99
2022-07-31 10:00,118.55,168.91,25.8,1.8,98
2022-07-31 11:00,159.46,223.24,25.3,2.3,98
2022-07-31 12:00,134.56,203.29,25.3,2.3,99
2022-07-31 13:00,55.48,68.98,25.2,1.5,99
2022-07-31 14:00,74.21,99.42,25.3,0.2,99
2022-07-31 15:00,99.71,132.78,25.3,0.9,99
2022-07-31 16:00,65.73,87.39,26,0.1,99
2022-07-31 17:00,55.23,65.19,25.6,0.4,99
2022-07-31 18:00,28.87,37.02,25.3,0.6,99
2022-07-31 19:00,0,0,25.1,0.9,99
2022-07-31 20:00,0,0,25.2,0.2,99
2022-07-31 21:00,0,0,25,0.3,99
2022-07-31 22:00,0,0,25.1,0.2,99
2022-07-31 23:00,0,0,24.9,0.5,99
2022-08-01 0:00,0,0,24.8,0.4,99
2022-08-01 1:00,0,0,24.6,0.6,99
2022-08-01 2:00,0,0,24.7,0.5,99
2022-08-01 3:00,0,0,24.8,1.8,99
2022-08-01 4:00,0,0,24.6,0.2,99
2022-08-01 5:00,0,0,24.7,0.3,99
2022-08-01 6:00,0,0,25.1,0.1,99
2022-08-01 7:00,4.63,76.13,24.8,0.6,99
2022-08-01 8:00,4.88,80.94,25.4,0.2,99
2022-08-01 9:00,0,0,25.5,1.2,99
2022-08-01 10:00,0,0,26.1,0.8,99
2022-08-01 11:00,17.86,137.38,26,0.8,99
2022-08-01 12:00,0,0,26.2,1.1,99
2022-08-01 13:00,0,0,25.2,1.2,99
2022-08-01 14:00,17.54,308.88,25.5,0.9,99
2022-08-01 15:00,12.38,209.13,26.3,0.9,99
2022-08-01 16:00,0,0,26.4,1.1,98
2022-08-01 17:00,0,0,27.6,0.4,89
2022-08-01 18:00,0,0,26.7,0.8,90
2022-08-01 19:00,0,0,27.1,0.7,90
2022-08-01 20:00,0,0,26,1.5,95
2022-08-01 21:00,0,0,26.2,1.1,94
2022-08-01 22:00,0,0,24.9,0.6,97
2022-08-01 23:00,0,0,24.5,0.8,99
2022-08-02 0:00,0,0,24.5,1.1,99
2022-08-02 1:00,0,0,24.6,0.7,99
2022-08-02 2:00,0,0,24.6,0.7,99
2022-08-02 3:00,0,0,25,0.3,99
2022-08-02 4:00,0,0,24.8,0.7,99
2022-08-02 5:00,0,0,25,0.3,99
2022-08-02 6:00,0,0,24.9,0.1,99
2022-08-02 7:00,9.78,71.32,25.1,0,99
2022-08-02 8:00,0,0,25.3,1.3,99
2022-08-02 9:00,0,0,24.4,0.3,99
2022-08-02 10:00,0,0,25.2,0.2,99
2022-08-02 11:00,6.27,118.56,25.2,1,99
2022-08-02 12:00,0,0,25.4,0.4,99
2022-08-02 13:00,0,0,26.2,0.9,94
2022-08-02 14:00,0,0,27.4,0.4,92
2022-08-02 15:00,63.77,868.22,27.3,1.2,89
2022-08-02 16:00,27.67,217.22,27.5,0.2,84
2022-08-02 17:00,0,0,27.5,0.3,94
2022-08-02 18:00,0,0,26.5,1,87
2022-08-02 19:00,0,0,28.1,0.5,90
2022-08-02 20:00,0,0,26.7,1.4,96
2022-08-02 21:00,0,0,26.7,2.1,88
2022-08-02 22:00,0,0,28.1,1.9,76
2022-08-02 23:00,0,0,27.8,0.3,78
2022-08-03 0:00,0,0,27.2,1,83
2022-08-03 1:00,0,0,26.4,0.6,86
2022-08-03 2:00,0,0,28.5,3.7,71
2022-08-03 3:00,0,0,26.6,1,80
2022-08-03 4:00,0,0,26.3,1.5,81
2022-08-03 5:00,0,0,26.9,1.1,77
2022-08-03 6:00,5.63,83.56,26.4,0.7,80
2022-08-03 7:00,0,0,26.6,1.9,79
2022-08-03 8:00,0,0,27.2,1.3,75
2022-08-03 9:00,4.46,67.81,26.3,1.8,83
2022-08-03 10:00,0,0,26.9,1.2,83
2022-08-03 11:00,24.62,201.26,27.4,1.2,83
2022-08-03 12:00,0,0,29.1,0.3,76
2022-08-03 13:00,0,0,28.9,0.8,80
2022-08-03 14:00,0,0,29.9,0.8,74
2022-08-03 15:00,65.58,593.68,30,0.9,67
2022-08-03 16:00,0,0,32.1,2.1,57
2022-08-03 17:00,0,0,30.6,2.4,64
2022-08-03 18:00,4.88,202.13,30.5,0.7,68
2022-08-03 19:00,0,0,27.4,1.7,76
2022-08-03 20:00,0,0,27.5,1,80
2022-08-03 21:00,0,0,27.9,0.8,79
2022-08-03 22:00,0,0,27.6,0.5,81
2022-08-03 23:00,0,0,27.2,0.5,80
2022-08-04 0:00,0,0,26.4,1,84
2022-08-04 1:00,0,0,27.2,1.1,75
2022-08-04 2:00,0,0,27.5,1.2,73
2022-08-04 3:00,0,0,28.4,1.4,68
2022-08-04 4:00,0,0,26.9,0.9,76
2022-08-04 5:00,0,0,27.6,0.8,72
2022-08-04 6:00,0,0,27.4,0.3,73
2022-08-04 7:00,4.15,0,27.3,1.7,76
2022-08-04 8:00,5.97,0,26.7,0.8,85
2022-08-04 9:00,81.99,0,26.7,1.3,87
2022-08-04 10:00,14.66,0,26.2,1.6,90
2022-08-04 11:00,0,0,27.5,2.5,82
2022-08-04 12:00,160.19,0,30.3,1.2,69
2022-08-04 13:00,0,0,33.1,2.4,52
2022-08-04 14:00,0,0,28.3,2.4,80
2022-08-04 15:00,0,0,28.5,2.1,83
2022-08-04 16:00,0,0,28.5,1.4,79
2022-08-04 17:00,0,0,29.1,0.7,73
2022-08-04 18:00,0,0,28.7,0.5,76
2022-08-04 19:00,0,0,27.3,0.4,85
2022-08-04 20:00,0,0,26.4,1.4,88
2022-08-04 21:00,0,0,26.1,1.2,87
2022-08-04 22:00,0,0,25.8,1.9,87
2022-08-04 23:00,0,0,25.7,1.3,88
2022-08-05 0:00,0,0,25.3,0.8,90
2022-08-05 1:00,0,0,25.9,1,85
2022-08-05 2:00,0,0,26.1,0.9,82
2022-08-05 3:00,0,0,27,1.9,77
2022-08-05 4:00,0,0,27.6,0.7,74
2022-08-05 5:00,0,0,28.3,1.2,68
2022-08-05 6:00,16.79,0,26.4,0.4,78
2022-08-05 7:00,52.18,0,27.5,0.3,75
2022-08-05 8:00,0,0,30.3,0.5,67
2022-08-05 9:00,0,0,29.4,1,70
2022-08-05 10:00,0,0,28.9,1.9,71
2022-08-05 11:00,0,0,30,1.4,69
2022-08-05 12:00,0,0,29.9,3.8,66
2022-08-05 13:00,53.85,819,30.5,5.2,60
2022-08-05 14:00,0,0,30.7,5.4,59
2022-08-05 15:00,0,0,30.8,4.2,60
2022-08-05 16:00,0,0,30.9,4.2,58
2022-08-05 17:00,0,0,28.9,3.1,72
2022-08-05 18:00,0,0,28.8,0.1,76
2022-08-05 19:00,0,0,28.5,0,77
2022-08-05 20:00,0,0,27.4,0.2,83
2022-08-05 21:00,0,0,27.5,1.3,85
2022-08-05 22:00,0,0,27.5,0.9,85
2022-08-05 23:00,0,0,28.4,0.8,77
2022-08-06 0:00,0,0,27.4,0.1,82
2022-08-06 1:00,0,0,28.4,1.1,74
2022-08-06 2:00,0,0,27.3,1.2,77
2022-08-06 3:00,0,0,28.2,0.7,71
2022-08-06 4:00,0,0,28.1,1,70
2022-08-06 5:00,0,0,27.7,0.6,71
2022-08-06 6:00,0,0,27.5,0.6,73
2022-08-06 7:00,24.41,177.62,28.5,1.4,73
2022-08-06 8:00,0,0,30,1.2,70
2022-08-06 9:00,75.75,285.36,31.8,0.2,63
2022-08-06 10:00,366.21,451.28,30.8,0.4,68
2022-08-06 11:00,610.3,754.11,32.1,0.5,64
2022-08-06 12:00,594.03,758.04,32,1.8,59
2022-08-06 13:00,402.33,573.42,31.2,3.1,61
2022-08-06 14:00,434.22,557.6,33,1.2,60
2022-08-06 15:00,342.87,549.24,31.9,3.8,57
2022-08-06 16:00,198.33,402.5,31.9,1.9,58
2022-08-06 17:00,65.52,140.73,30.5,1.9,61
2022-08-06 18:00,40.8,64.63,28.5,0.9,75
2022-08-06 19:00,10.12,12.98,27.3,1.7,81
2022-08-06 20:00,0,0,27.6,1.1,83
2022-08-06 21:00,0,0,27.1,0.2,86
2022-08-06 22:00,0,0,27.1,1.1,87
2022-08-06 23:00,0,0,27.3,1.4,84
2022-08-07 0:00,0,0,27.4,1.2,83
2022-08-07 1:00,0,0,27.9,1.8,78
2022-08-07 2:00,0,0,27,1.1,81
2022-08-07 3:00,0,0,26.9,1.1,80
2022-08-07 4:00,0,0,28.1,0.4,75
2022-08-07 5:00,13.68,14.22,27.1,1,80
2022-08-07 6:00,75.49,86.7,27.2,1,78
2022-08-07 7:00,225.02,246.1,27.3,0.9,83
2022-08-07 8:00,377.33,415.84,28.8,1.1,75
2022-08-07 9:00,460.59,524.2,30.5,1,69
2022-08-07 10:00,603.27,698.14,30,2.2,70
2022-08-07 11:00,596.84,739.3,30.3,2.2,68
2022-08-07 12:00,608.25,792.42,31,2.6,67
2022-08-07 13:00,473.14,629.09,31.1,3.6,62
2022-08-07 14:00,443.43,623.4,30.9,3.3,66
2022-08-07 15:00,321.06,563.5,31.3,2.5,63
2022-08-07 16:00,139.62,238.48,30.5,2,74
2022-08-07 17:00,93.94,137.92,29,0.7,85
2022-08-07 18:00,41.36,40.73,27.6,1.4,89
2022-08-07 19:00,3.42,10.06,27.7,0.7,94
2022-08-07 20:00,0,0,29,0.9,81
2022-08-07 21:00,0,0,28.8,1.3,80
2022-08-07 22:00,0,0,29.2,1.6,72
2022-08-07 23:00,0,0,28.8,0.6,74
2022-08-08 0:00,0,0,28,0.8,81
2022-08-08 1:00,0,0,27.8,0.9,81
2022-08-08 2:00,0,0,29.2,0.5,73
